SMILES,LD50,Name,BertzCT,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HeavyAtomCount,HeavyAtomMolWt,Kappa3,MaxPartialCharge,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolWt,NumHAcceptors,NumHDonors,NumHeteroatoms,RingCount,SMR_VSA10,SlogP_VSA12,SlogP_VSA5,VSA_EState4,VSA_EState9,qed,n_measurements,MW
C(CCOCC1CO1)COCC1CO1,2.251,2-[4-(oxiran-2-ylmethoxy)butoxymethyl]oxirane,136.200988,3.767620298,2.239575408,2.239575408,1.166339522,1.166339522,14,184.106,4.905983604,0.104219838,0.104219838,0.387282743,-0.378661431,0.5974,202.25,4,0,4,2,0.0,0.0,12.84164325,0.0,0.0,0.405402845,1,202.24999999999994
C(COCC1CO1)OCC1CO1,1.795,2-[2-(oxiran-2-ylmethoxy)ethoxymethyl]oxirane,115.01955,3.060513517,1.784233606,1.784233606,0.875942362,0.875942362,12,160.084,3.491659026,0.104221961,0.104221961,0.358116129,-0.376270594,-0.1828,174.196,4,0,4,2,0.0,0.0,0.0,0.0,0.0,0.396378031,1,174.19599999999997
C(OCC1CO1)C1CO1,2.461,2-(oxiran-2-ylmethoxymethyl)oxirane,84.47609518,2.448141081,1.412225138,1.412225138,0.659465946,0.659465946,9,120.063,1.93040302,0.104222253,0.104222253,0.392361111,-0.375873557,-0.1994,130.143,3,0,3,2,0.0,0.0,0.0,0.0,0.0,0.49414084,1,130.143
C(Oc1nc(OCC2CO2)nc(OCC2CO2)n1)C1CO1,2.248,"2,4,6-tris(oxiran-2-ylmethoxy)-1,3,5-triazine",420.0041385,4.98217086,2.97594393,2.97594393,1.509352239,1.509352239,21,282.147,4.127821453,0.325395581,0.325395581,0.120583428,-0.460367512,-0.7956,297.267,9,0,9,4,0.0,0.0,0.0,0.0,0.0,0.541795608,1,297.267
C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,2.258,n-[(4-amino-2-methylpyrimidin-5-yl)methyl]-n-[(e)-5-hydroxy-3-(oxolan-2-ylmethyldisulfanyl)pent-2-en-2-yl]formamide,636.4340442,8.481685941,4.097072984,6.78886682,2.55412526,5.289619802,26,372.346,6.152567704,0.213709957,0.213709957,0.030397562,-0.396009709,2.49992,398.554,8,2,9,2,33.81575404,21.58779595,37.57405806,7.437534028,3.292123183,0.457823102,1,398.55400000000014
C/C(=C/CCC1(C)C2CC3C(C2)C31C)CO,1.763,"(z)-5-(2,3-dimethyl-3-tricyclo[2.2.1.02,6]heptanyl)-2-methylpent-2-en-1-ol",331.3441143,6.828738927,6.531516841,6.531516841,5.18893588,5.18893588,16,196.164,1.058024218,0.063856432,0.063856432,0.22486182,-0.392035156,3.3874,220.356,1,1,1,4,0.0,0.0,46.45449809,2.429771235,0.0,0.720036234,1,220.356
C/C(=C/c1ccccc1)CC(=O)N(CCO)CCO,2.244,none,408.6586802,4.406150834,2.735244097,2.735244097,1.837777865,1.837777865,19,242.169,5.678369222,0.226308712,0.226308712,-0.090092092,-0.394534456,1.2932,263.337,3,2,4,1,11.98319984,0.0,18.90801031,2.014579607,0.0,0.779087904,1,263.3369999999999
C/C(=C/c1ccccc1)CC(=O)NC1CCCCC1,1.933,(z)-n-cyclohexyl-3-methyl-4-phenylbut-3-enamide,429.8351038,5.480598304,3.622318196,3.622318196,2.663695812,2.663695812,19,234.193,4.897516404,0.223793919,0.223793919,0.163501039,-0.353097497,3.9289,257.377,1,1,2,2,11.98319984,0.0,51.01211843,2.268496131,0.0,0.869677153,1,257.3769999999999
C/C(=C/c1ccccc1)CC(=O)NCCO,2.203,none,357.4551604,3.651710364,2.08600688,2.08600688,1.395888715,1.395888715,16,202.148,4.752863,0.223659449,0.223659449,-0.056730442,-0.394544206,1.5885,219.284,2,2,3,1,11.98319984,0.0,18.90801031,2.094072211,0.0,0.78972129,1,219.28399999999993
C/C(=C/c1ccccc1)CO,1.778,(z)-2-methyl-3-phenylprop-2-en-1-ol,236.3095068,2.559487723,1.462039774,1.462039774,0.879425307,0.879425307,11,136.109,2.55889235,0.064182633,0.064182633,0.133823696,-0.392023023,2.0822,148.205,1,1,1,1,6.076020107,0.0,12.48718869,2.120601852,0.0,0.68042592,1,148.20499999999996
C/C(=C1\CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,1.608,"n-[(4-amino-2-methylpyrimidin-5-yl)methyl]-n-[(1z)-1-(2-oxo-1,3-oxathian-4-ylidene)ethyl]formamide",603.0792108,5.55037243,3.076335945,4.106788765,1.87578985,2.669588587,21,292.235,3.719942676,0.371418712,0.371418712,-0.347562865,-0.456968414,1.83062,308.363,7,1,8,2,29.29118031,11.76188495,24.73241481,7.213419601,0.0,0.668864056,1,308.36300000000006
C/C(=C\C(=O)O)C(=O)O,1.994,(e)-2-methylbut-2-enedioic acid,167.7968083,1.470740502,0.677322398,0.677322398,0.246950575,0.246950575,9,124.051,3.278802395,0.331033359,0.331033359,-1.240833333,-0.478063622,0.1019,130.099,2,2,4,0,11.93861058,0.0,6.9237372,-0.178240741,0.0,0.519694661,1,130.099
C/C(=C\C(=O)O)C1CCCCC1,1.764,(e)-3-cyclohexylbut-2-enoic acid,188.0152603,3.561526037,2.600268455,2.600268455,1.870545387,1.870545387,12,152.108,2.683412981,0.327753918,0.327753918,-0.80733938,-0.478074811,2.5976,168.236,1,1,2,1,5.969305288,0.0,39.02784531,1.043703704,0.0,0.643334602,1,168.23599999999996
C/C(=C\C(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,2.001,"9-[(e)-4-[3,4-dihydroxy-5-[[3-(3-hydroxybutan-2-yl)oxiran-2-yl]methyl]oxan-2-yl]-3-methylbut-2-enoyl]oxynonanoic acid",692.3099433,10.21499274,7.090840517,7.090840517,4.589106345,4.589106345,35,456.277,10.55025967,0.330184679,0.330184679,-1.06017789,-0.48123039,2.5925,500.629,8,4,9,2,11.93861058,0.0,78.55860621,0.707850887,0.0,0.108655686,1,500.62900000000013
C/C(=C\C(=O)c1ccccc1)c1ccccc1,1.791,"(e)-1,3-diphenylbut-2-en-1-one",523.9663413,3.923651847,2.635038435,2.635038435,1.666772033,1.666772033,17,208.175,2.910485093,0.18561453,0.18561453,0.048104686,-0.289280032,3.9728,222.287,1,0,1,2,11.35634948,0.0,22.84517737,2.790754913,0.0,0.566911064,1,222.287
C/C(=C\C(O)(C(F)(F)F)C(F)(F)F)CC(O)(C(F)(F)F)C(F)(F)F,4.334,"(e)-1,1,1,7,7,7-hexafluoro-4-methyl-2,6-bis(trifluoromethyl)hept-3-ene-2,6-diol",450.0279477,4.785158658,2.792217295,2.792217295,1.496701122,1.496701122,24,380.084,4.071405145,0.429505244,0.37336202,-6.485029053,-0.37336202,4.0342,388.148,2,2,14,0,0.0,0.0,13.34455882,-13.13403345,0.0,0.566338889,1,388.1479999999999
C/C(=C\c1ccccc1)CC(=O)N1CCOCC1,2.39,(e)-3-methyl-1-morpholin-4-yl-4-phenylbut-3-en-1-one,419.3795589,4.571309674,3.006493418,3.006493418,2.047904564,2.047904564,18,226.17,3.704615739,0.226309006,0.226309006,0.197204743,-0.377774211,2.3388,245.322,2,0,3,2,11.98319984,0.0,18.90801031,2.238397529,0.0,0.817709432,1,245.3219999999999
C/C(=C\c1ccccc1)CN/N=C(\C)C(=O)O,2.533,(2z)-2-[[(e)-2-methyl-3-phenylprop-2-enyl]hydrazinylidene]propanoic acid,435.9925013,3.738630578,2.126805565,2.126805565,1.215448941,1.215448941,17,216.155,4.970528522,0.351237073,0.351237073,-1.011859234,-0.476713299,2.14,232.283,3,2,4,1,17.7570104,0.0,19.41092589,4.976633624,0.0,0.603633843,1,232.28299999999996
C/C(=N/Nc1nc(C)cc(C)n1)c1ccccc1C,2.685,"4,6-dimethyl-n-[(e)-1-(2-methylphenyl)ethylideneamino]pyrimidin-2-amine",597.0426812,4.598252261,2.84074756,2.84074756,1.948865902,1.948865902,19,236.193,3.373975344,0.243440113,0.243440113,0.532809429,-0.24490243,3.23796,254.337,4,1,4,2,11.66002428,0.0,29.43849617,8.019014078,0.0,0.675438024,1,254.337
C/C(=N/OC(=O)N(C)SSN(C)C(=O)O/N=C(/C)SCCC#N)SCCC#N,3.764,2-cyanoethyl (1e)-n-[[[[(e)-1-(2-cyanoethylsulfanyl)ethylideneamino]oxycarbonyl-methylamino]disulfanyl]-methylcarbamoyl]oxyethanimidothioate,605.1973952,9.45566453,2.325371504,6.480151888,1.023953606,3.53495043,28,444.46,13.4317398,0.446032951,0.296462076,-0.720130911,-0.296462076,4.29516,464.62,12,0,14,0,67.757556,45.48364189,26.68911765,0.0,4.792438732,0.092495813,1,464.6200000000003
C/C(=N\NC(=O)c1ccncc1)c1ccco1,3.319,n-[(z)-1-(furan-2-yl)ethylideneamino]pyridine-4-carboxamide,517.9484741,3.35133129,2.145429707,2.145429707,1.241991167,1.241991167,17,218.151,2.778338196,0.270985601,0.270985601,-0.279346183,-0.463025539,1.8286,229.239,4,1,5,2,11.61886473,0.0,23.04197329,3.567130574,0.0,0.644499597,1,229.23899999999998
C/C(=N\NCCC1CCCCC1)C(=O)O,2.611,(2z)-2-(2-cyclohexylethylhydrazinylidene)propanoic acid,232.7424206,4.203191022,2.945405186,2.945405186,1.966797554,1.966797554,15,192.133,4.811982541,0.351236847,0.351236847,-0.958179275,-0.4767133,2.0069,212.293,3,2,4,1,11.68099029,0.0,45.44866694,2.944662016,0.0,0.416075581,1,212.29299999999995
C/C(=N\O)C(=O)c1ccccc1,1.585,(2z)-2-hydroxyimino-1-phenylpropan-1-one,303.5643909,2.380559746,1.514585084,1.514585084,0.843827272,0.843827272,12,154.104,1.691980321,0.209763424,0.209763424,-0.251759259,-0.410538618,1.7194,163.176,3,1,3,1,11.49492995,0.0,17.28172588,0.633333333,0.0,0.312108715,1,163.176
C/C(=N\O)C(C)(O)C#Cc1ccccc1,1.813,(4z)-4-hydroxyimino-3-methyl-1-phenylpent-1-yn-3-ol,410.2434142,3.373649196,2.078536832,2.078536832,0.903167349,0.903167349,15,190.137,3.116265998,0.163855905,0.163855905,-1.398222789,-0.410797962,1.6392,203.241,3,2,3,1,5.711685003,0.0,19.41092589,-0.417254346,0.0,0.31533727,1,203.241
C/C(=N\c1c(I)cc(I)c(C(=O)NCC(C)C(=O)O)c1I)N1CCOCC1,1.676,"2-methyl-3-[[2,4,6-triiodo-3-(1-morpholin-4-ylethylideneamino)benzoyl]amino]propanoic acid",764.2807918,9.488680187,4.105671365,6.829042477,2.431450568,6.53374892,27,690.916,6.126649305,0.307502241,0.307502241,-0.936362087,-0.480985032,3.333,711.076,4,2,10,2,91.17210296,67.77261188,24.20546308,1.291456626,0.0,0.27832511,1,711.0759999999999
C/C(C=O)=C/c1ccccc1,1.853,(z)-2-methyl-3-phenylprop-2-enal,259.4610831,2.416889236,1.379802571,1.379802571,0.846176366,0.846176366,11,136.109,2.378105687,0.145260271,0.145260271,0.746481481,-0.298267858,2.2888,146.189,1,0,1,1,12.36218063,0.0,12.48718869,1.813240741,0.0,0.461833184,1,146.189
C/C(C=O)=C/c1ccco1,1.988,(z)-3-(furan-2-yl)-2-methylprop-2-enal,231.7700869,2.02162521,1.099005348,1.099005348,0.631803832,0.631803832,10,128.086,1.584972123,0.145375185,0.145375185,0.661990741,-0.464996302,1.8818,136.15,2,0,2,1,12.36218063,0.0,12.68398462,0.661990741,0.0,0.458669093,1,136.14999999999998
C/C(CC(=O)OC(C)(C)C)=N\Nc1ccc(N2CCOCC2)nn1,2.539,tert-butyl (3z)-3-[(6-morpholin-4-ylpyridazin-3-yl)hydrazinylidene]butanoate,574.3708333,6.59829377,3.167048939,3.167048939,2.124678161,2.124678161,24,310.208,6.113616221,0.311597346,0.311597346,-0.494453685,-0.459670402,1.8328,335.408,8,1,8,2,23.31671585,0.0,34.11577042,2.925840414,0.0,0.498675822,1,335.40800000000013
C/C(Cl)=C/C(=O)Nc1ccc(O)cc1,2.127,(z)-3-chloro-n-(4-hydroxyphenyl)but-2-enamide,352.8896772,3.363411041,,1.573937432,0.903750112,1.002848125,14,201.568,3.493570813,0.249013943,0.249013943,-0.288713152,-0.507964316,2.4733,211.648,2,2,4,1,23.19550589,11.60093989,6.9237372,0.612932099,0.0,0.583358229,1,211.64800000000002
C/C(Cl)=C\Cl,1.744,"(e)-1,2-dichloroprop-1-ene",42.85475297,1.510275515,0.15034825,0.69848058,0.0,0.0,5,106.939,4.32,0.026234895,0.026234895,0.617283951,-0.091711558,2.3253,110.971,0,0,2,0,23.20187978,23.20187978,6.9237372,1.320987654,0.0,0.449521376,1,110.971
C/C=C(/C(=O)NC(N)=O)C(C)C,1.277,(e)-n-carbamoyl-2-propan-2-ylbut-2-enamide,219.09775,2.71709239,1.431932256,1.431932256,0.910681189,0.910681189,12,156.1,3.184224343,0.318585424,0.318585424,-0.819444444,-0.351293259,0.7836,170.212,2,2,4,0,11.93829424,0.0,20.7712116,5.351615646,0.0,0.601021182,1,170.212
C/C=C(/C)C(=O)OC1C(OC(C)=O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2CC1(C)C,3.133,"6-[[9-acetyloxy-8-hydroxy-4,8a-bis(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-10-[(z)-2-methylbut-2-enoyl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",2293.58336,25.53492364,21.05098971,21.05098971,16.2352182,16.2352182,79,1044.581,9.944529227,0.335304219,0.335304219,-2.175046848,-0.479242585,-1.3211,1131.269,23,13,24,8,17.90791586,0.0,107.2593862,-3.781814281,0.0,0.041510428,1,1131.2690000000005
C/C=C(/C)C(=O)O[C@H]1CCN2CC=C(COC(=O)[C@](O)([C@H](C)OC)C(C)(C)O)C12,3.573,none,693.6334033,8.202397606,5.98341441,5.98341441,3.817125026,3.817125026,29,378.231,4.553395293,0.343786673,0.343786673,-2.230974802,-0.45881337,0.9588,411.495,8,2,8,2,11.93861058,0.0,41.03950762,-2.645283779,1.343494446,0.345667148,1,411.4950000000001
C/C=C(/C=O)CC,1.642,(e)-2-ethylbut-2-enal,82.18080947,,0.930413817,0.930413817,0.35549886,0.35549886,7,88.065,2.149371534,0.145180992,0.145180992,0.847222222,-0.298269471,1.5416,98.145,1,0,1,0,6.286160523,0.0,20.26829602,0.875,0.0,0.377957055,1,98.145
C/C=C(/CC)C(=O)NC(N)=O,1.796,(z)-n-carbamoyl-2-ethylbut-2-enamide,196.6172546,1.985841848,1.257744889,1.257744889,0.687950217,0.687950217,11,144.089,3.39570649,0.318585283,0.318585283,-0.816851852,-0.35129326,0.5376,156.185,2,2,4,0,11.93829424,0.0,20.26829602,5.30154006,0.0,0.572465209,1,156.18499999999997
C/C=C(C)\C=C\C=C(C)C,1.856,"(4e,6z)-2,6-dimethylocta-2,4,6-triene",164.4773318,2.635825763,1.244016936,1.244016936,0.488568257,0.488568257,10,120.11,5.358504155,-0.040101659,0.040101659,1.303240741,-0.084721041,3.475,136.238,0,0,0,0,0.0,0.0,27.6949488,2.636715797,0.0,0.509747021,1,136.23799999999997
C/C=C(\C)C(=O)N1CCCc2cc(C)ccc21,2.018,"(e)-2-methyl-1-(6-methyl-3,4-dihydro-2h-quinolin-1-yl)but-2-en-1-one",473.8102058,4.664198409,3.369133575,3.369133575,2.273225867,2.273225867,17,210.171,2.256939027,0.253078963,0.253078963,0.136391723,-0.308380942,3.24042,229.323,1,0,2,2,11.594566,0.0,31.39519901,4.472946848,0.0,0.676915147,1,229.32299999999998
C/C=C(\CC)C(=O)NC(N)=O,1.796,(e)-n-carbamoyl-2-ethylbut-2-enamide,196.6172546,1.985841848,1.257744889,1.257744889,0.687950217,0.687950217,11,144.089,3.39570649,0.318585283,0.318585283,-0.816851852,-0.35129326,0.5376,156.185,2,2,4,0,11.93829424,0.0,20.26829602,5.30154006,0.0,0.572465209,1,156.18499999999997
C/C=C/C#N,2.3655,(e)-but-2-enenitrile,66.20736108,0.629099445,0.241202266,0.241202266,0.074535599,0.074535599,5,62.051,3.23,0.090807217,0.090807217,1.430555556,-0.193110996,1.08608,67.091,1,0,1,0,0.0,0.0,6.9237372,0.0,0.0,0.388843021,2,67.09100000000001
C/C=C/C(=O)C1=C(C)CCCC1(C)C,1.819,"(e)-1-(2,6,6-trimethylcyclohexen-1-yl)but-2-en-1-one",292.3574238,4.757017723,3.021547803,3.021547803,2.401698536,2.401698536,14,172.142,2.143408562,0.181472577,0.181472577,0.06837963,-0.289646428,3.6582,192.302,1,0,1,1,5.783244946,0.0,46.95741367,2.393564815,0.0,0.610150345,1,192.30199999999996
C/C=C/C(=O)N(CC)c1ccccc1C,2.132,(e)-n-ethyl-n-(2-methylphenyl)but-2-enamide,368.5536318,3.368983225,2.29775111,2.29775111,1.543717009,1.543717009,15,186.149,2.687702519,0.250134355,0.250134355,0.036388889,-0.308909184,2.92402,203.285,1,0,2,1,11.594566,0.0,19.41092589,2.111391723,0.0,0.69157739,1,203.28500000000003
C/C=C/C(=O)O,1.935,(e)-but-2-enoic acid,73.61727061,0.838237668,0.309243648,0.309243648,0.142576981,0.142576981,6,80.042,3.21,0.327465006,0.327465006,-0.891203704,-0.478082123,0.6471,86.09,1,1,2,0,5.969305288,0.0,6.9237372,0.0,0.0,0.475450776,1,86.08999999999999
C/C=C/C(=O)OC(/C=C/C)OC(=O)/C=C/C,1.937,[(e)-1-[(e)-but-2-enoyl]oxybut-2-enyl] (e)-but-2-enoate,286.98045,2.767947443,,1.419699407,0.83945371,0.83945371,16,208.128,6.589668409,0.333241726,0.333241726,-0.988518519,-0.418086909,2.1272,224.256,4,0,4,0,11.93861058,0.0,20.7712116,0.0,0.0,0.310496789,1,224.25599999999997
C/C=C/C(=O)OCC,1.58,ethyl (e)-but-2-enoate,94.70165767,1.252048296,0.589345896,0.589345896,0.326454184,0.326454184,8,104.064,3.40193858,0.329894664,0.329894664,-0.268518519,-0.462833371,1.1256,114.144,2,0,2,0,5.969305288,0.0,13.8474744,0.0,0.0,0.397005598,2,114.14399999999999
C/C=C/C(C)=O,1.42,(e)-pent-3-en-2-one,72.00763014,1.11065041,0.401374715,0.401374715,0.234708048,0.234708048,6,76.054,3.41,0.151785195,0.151785195,0.108796296,-0.295193445,1.1515,84.118,1,0,1,0,5.783244946,0.0,13.8474744,0.0,0.0,0.435430016,1,84.118
C/C=C/C(C)C1(CC)C(=O)NC(=O)NC1=O,4.05,"5-ethyl-5-[(e)-pent-3-en-2-yl]-1,3-diazinane-2,4,6-trione",340.2411759,3.876737054,3.080609015,3.080609015,2.073244752,2.073244752,16,208.132,1.727194673,0.327632479,0.276803176,-1.180138889,-0.276803176,0.961,224.26,3,2,5,1,17.84547397,0.0,27.19203322,-1.180138889,0.0,0.553530517,1,224.26000000000002
C/C=C/C(C)OC,1.918,(e)-4-methoxypent-2-ene,57.20035948,1.466604041,0.835252623,0.835252623,0.34958493,0.34958493,7,88.065,3.532503395,0.072327219,0.072327219,0.268518519,-0.377686126,1.5974,100.161,1,0,1,0,0.0,0.0,13.8474744,0.0,1.699074074,0.478756648,1,100.161
C/C=C/C(N)=O,1.478,(e)-but-2-enamide,75.61727061,0.902368927,0.330933093,0.330933093,0.164266427,0.164266427,6,78.05,3.21,0.240561989,0.240561989,-0.391203704,-0.36612488,0.0478,85.106,1,1,2,0,5.907179729,0.0,6.9237372,4.677222222,0.0,0.448945829,1,85.10600000000001
C/C=C/C=C/C#N,2.117,"(2e,4e)-hexa-2,4-dienenitrile",114.6319344,1.013999624,0.474321845,0.474321845,0.209699815,0.209699815,7,86.073,4.97,0.09115198,0.09115198,1.430555556,-0.193098931,1.64228,93.129,1,0,1,0,0.0,0.0,6.9237372,0.0,0.0,0.35686606,1,93.129
C/C=C/C=C/C(=O)NO,1.713,"(2e,4e)-n-hydroxyhexa-2,4-dienamide",137.9932866,1.360954348,0.66135423,0.66135423,0.291330699,0.291330699,9,118.071,4.769425506,0.266841533,0.266841533,-0.520277778,-0.288367661,0.6241,127.143,2,2,3,0,5.907179729,0.0,6.9237372,1.464231859,0.0,0.247132315,1,127.14299999999999
C/C=C/C=C/C(=O)O,1.183,"(2e,4e)-hexa-2,4-dienoic acid",122.490225,1.223137847,0.542363227,0.542363227,0.248983525,0.248983525,8,104.064,4.95,0.327799216,0.327799216,-0.913796296,-0.478073858,1.2033,112.128,1,1,2,0,5.969305288,0.0,6.9237372,0.0,0.0,0.430216974,1,112.12799999999999
C/C=C/C=C/C(C)=O,1.959,"(3e,5e)-hepta-3,5-dien-2-one",120.3485155,1.495550589,0.634494294,0.634494294,0.302175422,0.302175422,8,100.076,5.15,0.152112772,0.152112772,0.086203704,-0.295180949,1.7077,110.156,1,0,1,0,5.783244946,0.0,13.8474744,0.0,0.0,0.390373856,1,110.15599999999999
C/C=C/C=C/C=C/C(C)=O,1.501,"(3e,5e,7e)-nona-3,5,7-trien-2-one",173.1672877,1.880450769,0.856716516,0.856716516,0.430475481,0.430475481,10,124.098,6.89,0.152112957,0.152112957,0.074192649,-0.295180948,2.2639,136.194,1,0,1,0,5.783244946,0.0,13.8474744,0.0,0.0,0.429365053,1,136.194
C/C=C/C=C/C=O,2.506,"(2e,4e)-hexa-2,4-dienal",90.35314212,1.046766366,0.493239732,0.493239732,0.220622062,0.220622062,7,88.065,5.15,0.142335631,0.142335631,0.75,-0.29856404,1.3176,96.129,1,0,1,0,6.286160523,0.0,6.9237372,0.0,0.0,0.28763077,1,96.12899999999999
C/C=C/C=C/CO,1.722,"(2e,4e)-hexa-2,4-dien-1-ol",72.24920506,1.136509959,0.54505322,0.54505322,0.250536593,0.250536593,7,88.065,5.44,0.061496354,0.061496354,0.129305556,-0.392295817,1.111,98.145,1,1,1,0,0.0,0.0,6.9237372,0.0,0.0,0.512821078,1,98.145
C/C=C/C=C/COC(=O)C(C)C,1.527,"[(2e,4e)-hexa-2,4-dienyl] 2-methylpropanoate",178.2776008,2.738676139,1.232865762,1.232865762,0.542146489,0.542146489,12,152.108,5.71361708,0.308178126,0.308178126,-0.152659203,-0.46124271,2.3179,168.236,2,0,2,0,5.969305288,0.0,20.7712116,0.0,0.0,0.475377587,1,168.236
C/C=C/C=C/COC(C)=O,1.535,"[(2e,4e)-hexa-2,4-dienyl] acetate",145.336581,1.756521631,0.822465475,0.822465475,0.410700633,0.410700633,10,128.086,6.95,0.302439885,0.302439885,-0.245251795,-0.4616338,1.6818,140.182,2,0,2,0,5.969305288,0.0,13.8474744,0.0,0.0,0.440105418,1,140.182
C/C=C/C=C/COCCC#N,1.621,"3-[(2e,4e)-hexa-2,4-dienoxy]propanenitrile",164.8917716,1.936964613,1.011923178,1.011923178,0.514421132,0.514421132,11,138.105,8.93,0.065046651,0.065046651,0.469699468,-0.376320638,2.04898,151.209,2,0,2,0,0.0,0.0,13.34455882,0.0,0.0,0.444731751,1,151.209
C/C=C/C=C/COCCO,1.661,"2-[(2e,4e)-hexa-2,4-dienoxy]ethanol",105.8252188,1.752457528,0.8893448,0.8893448,0.461158524,0.461158524,10,128.086,7.4,0.070149536,0.070149536,0.094699468,-0.393980048,1.1276,142.198,2,1,2,0,0.0,0.0,6.9237372,0.0,0.0,0.460278956,1,142.198
C/C=C/C=O,2.943,(e)-but-2-enal,45.60964047,0.661866187,0.27101751,0.27101751,0.07856742,0.07856742,5,64.043,3.41,0.142007666,0.142007666,0.75,-0.298576497,0.7614,70.091,1,0,1,0,6.286160523,0.0,6.9237372,0.0,0.0,0.328596256,1,70.09100000000001
C/C=C/CC(C(=O)O)c1ccc(-c2ccccc2)cc1,2.425,(e)-2-(4-phenylphenyl)hex-4-enoic acid,582.5751042,4.683595252,3.325757929,3.325757929,2.190122841,2.190122841,20,248.196,3.353066468,0.310789355,0.310789355,-0.78188786,-0.480772531,4.488,266.34,1,1,2,2,5.969305288,0.0,24.82591636,3.082576426,0.0,0.809587936,1,266.34000000000003
C/C=C/CCCCCCCC(=O)OC,1.82,methyl (e)-undec-9-enoate,161.7046644,3.451610294,2.215064813,2.215064813,1.33058509,1.33058509,14,176.13,9.299206066,0.305001839,0.305001839,-0.084336742,-0.468995428,3.4662,198.306,2,0,2,0,5.969305288,0.0,51.86948856,0.0,1.443865347,0.338962711,1,198.30599999999998
C/C=C/CO,1.959,(e)-but-2-en-1-ol,30.62919048,0.75160978,0.341111516,0.341111516,0.105409255,0.105409255,5,64.043,3.7,0.06118186,0.06118186,0.163194444,-0.392307707,0.5548,72.107,1,1,1,0,0.0,0.0,6.9237372,0.0,0.0,0.448472286,1,72.107
C/C=C/CO/C=C/C,1.251,(e)-1-[(e)-prop-1-enoxy]but-2-ene,70.38761556,1.371785024,0.660460158,0.660460158,0.303561201,0.303561201,8,100.076,5.28,0.105453068,0.105453068,0.681388889,-0.497490352,2.1127,112.172,1,0,1,0,0.0,0.0,13.8474744,0.0,0.0,0.308464913,1,112.17199999999998
C/C=C/COC(CC)OC/C=C/C,2.031,(e)-1-[1-[(e)-but-2-enoxy]propoxy]but-2-ene,134.1692686,2.642544523,1.561423057,1.561423057,0.802026167,0.802026167,13,164.119,7.750877193,0.157661686,0.157661686,-0.076481481,-0.348621658,2.9079,184.279,2,0,2,0,0.0,0.0,27.19203322,0.0,0.0,0.44717302,1,184.279
C/C=C/COCN(C(=O)CCl)c1c(CC)cccc1CC,2.279,"n-[[(e)-but-2-enoxy]methyl]-2-chloro-n-(2,6-diethylphenyl)acetamide",463.428494,4.923561239,3.320400056,3.549031862,2.203450643,2.347727499,21,285.645,4.866367116,0.243316628,0.243316628,-0.131717845,-0.356605132,3.9334,309.837,2,0,4,1,23.19550589,11.60093989,31.89811458,3.23474873,0.0,0.315006831,1,309.83700000000005
C/C=C/C[C@@H](C)[C@@H](O)C1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,2.91,"(3s,6s,9s,12r,15s,18s,21s,24s,30s)-30-ethyl-33-[(e,1r,2r)-1-hydroxy-2-methylhex-4-enyl]-1,4,7,10,12,15,19,25,28-nonamethyl-6,9,18,24-tetrakis(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone",2325.075676,26.09260201,16.07656562,16.07656562,10.68129901,10.68129901,85,1090.747,21.65558178,0.245643649,0.245643649,-1.609939614,-0.390126486,3.269,1202.635,12,5,23,1,64.97897702,0.0,156.2284621,0.0,9.915555435,0.147924715,1,1202.634999999999
C/C=C/Cl,1.594,(e)-1-chloroprop-1-ene,18.46439345,0.711297806,0.125988158,0.377964473,0.0,0.0,4,71.486,2.03,-3.3e-05,3.3e-05,1.472222222,-0.093312192,1.7588,76.526,0,0,1,0,11.60093989,11.60093989,6.9237372,1.472222222,0.0,0.41246467,1,76.52600000000001
