SMILES,pLD50,source
C=C(C)C(=O)Nc1ccc(O)cc1,2.2030740455,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)C(=O)O,1.909646843,"Hillary,TOXRIC,USA data.gov"
C=C(C)C(=O)OC,1.1042113709999999,"Hillary,TOXRIC"
C=C(C)C(=O)OC(=O)COC(C)C,1.3157534938796664,"TOXRIC,USA data.gov"
C=C(C)C(=O)OC(C)CO,1.1096568758929077,"TOXRIC,USA data.gov"
C=C(C)C(=O)OC=C(C)C,1.446,"Hillary,TDC"
C=C(C)C(=O)OCC,0.887095686,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)C(=O)OCC(=O)OC(C)C,1.3159999999999998,"Hillary,TDC"
C=C(C)C(=O)OCC(=O)OCC,1.339228242996142,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)C(=O)OCC(C)C,1.171074880959567,USA data.gov
C=C(C)C(=O)OCC(C)O,1.11,"Hillary,TDC"
C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,1.751,"Hillary,TDC"
C=C(C)C(=O)OCC(CCCC)CCCCCC,0.9905676582015244,"Hillary,TOXRIC,USA data.gov"
C=C(C)C(=O)OCC1CO1,2.45378908,"Hillary,TDC,TOXRIC"
C=C(C)C(=O)OCCC#N,1.2781070048528909,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)C(=O)OCCC1CCCCN1,1.747057962,TOXRIC
C=C(C)C(=O)OCCCC,0.948773505,"Hillary,TOXRIC,USA data.gov"
C=C(C)C(=O)OCCCCOC(=O)C(=C)C,4.351773889502772,USA data.gov
C=C(C)C(=O)OCCC[Si](OC)(OC)OC,1.022,"Hillary,TDC"
C=C(C)C(=O)OCCCl,2.870978332128856,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)C(=O)OCCN(C)C,1.9531011545,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)C(=O)OCCN(CC)CC,1.5960349904338436,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)C(=O)OCCN(CCOC(=O)C(=C)C)CCOC(=O)C(=C)C,1.5002520267951094,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)C(=O)OCCN1CCCCC1,1.747,"Hillary,TDC"
C=C(C)C(=O)OCCN=C=O,2.3648426875000004,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)C(=O)OCCO,1.411064718,"Hillary,TOXRIC"
C=C(C)C(=O)OCCO.O=P(O)(O)O,1.6083821409863723,USA data.gov
C=C(C)C(=O)OCCOC(=O)C(=C)C,1.778814575,"Hillary,TOXRIC"
C=C(C)C(=O)OCCOC(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)OCCOC(=O)C(=C)C)cc2)cc1,2.431817927,TOXRIC
C=C(C)C(=O)OCCOC(=O)c1ccc2c(c1)C(=O)OC2=O,2.182206301,TOXRIC
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,1.421974339615987,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)C(=O)OCCSCC,1.372,"Hillary,TDC,TOXRIC"
C=C(C)C(=O)OCCSCCCC,1.5818804000000002,"Hillary,TOXRIC"
C=C(C)C(=O)OCC[N+](C)(C)C.[Cl-],2.0164085918361465,USA data.gov
C=C(C)C(=O)OCCc1ccccc1,1.580336399,TOXRIC
C=C(C)C(=O)OC[Si]12OCCN(CCO1)CCO2,1.5361847129292916,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)C(=O)OCc1ccccc1,1.5803393496134506,USA data.gov
C=C(C)C(=O)[O][Sn]([CH2]CC)([CH2]CC)[CH2]CC,3.45064047,TOXRIC
C=C(C)C(=O)[O][Sn]([CH2]CCC)([CH2]CCC)[CH2]CCC,3.370074549,TOXRIC
C=C(C)C(C)=O,2.669808216597134,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)C(N)=O,2.268,"Hillary,TOXRIC,USA data.gov"
C=C(C)C(OC(C)=O)OC(C)=O,2.5845000000000002,"Hillary,TDC"
C=C(C)C1CC=C(/C=N/O)CC1,1.82,Hillary
C=C(C)C1CC=C(C)C(=O)C1,1.7242106848311913,"TOXRIC,USA data.gov"
C=C(C)C1CC=C(C)C(O)C1,1.7051994810000002,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)C1CC=C(C)CC1,1.442881120569468,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)C1CC=C(C=NO)CC1,1.820164664,"TDC,TOXRIC,USA data.gov"
C=C(C)C1CC=C(CO)CC1,1.860150461,"Hillary,TOXRIC"
C=C(C)C1CCC(C)(OP(=S)(OC)OC)CC1,2.745627462246208,"Hillary,TOXRIC,USA data.gov"
C=C(C)C1CCC(C)=C1CC(C)(C)COC(=O)CC,1.723306229,TOXRIC
C=C(C)C1CCC(C)C(=O)C1,1.483550213,TOXRIC
C=C(C)C1CCC(C)C(O)C1,1.489263615,TOXRIC
C=C(C)C1CCC(C)C(OC(C)=O)C1,1.593928171,TOXRIC
C=C(C)C1CCC(C)CC1O,2.216,TDC
C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,2.329122162,TOXRIC
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,3.818,"TDC,TOXRIC,USA data.gov"
C=C(C)C=NOC(=O)NC,3.116,TDC
C=C(C)C=NONC(C)=O,2.976680046,TOXRIC
C=C(C)C=O,2.6997671105,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)CC#N,2.1768617375000003,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)CCCC(C)=CCOC=O,1.56172851,TOXRIC
C=C(C)CCCC(C)CCOC(=O)CC,1.628047491,TOXRIC
C=C(C)CCCC(C)CCOC(=O)Cc1ccccc1,1.739420433,TOXRIC
C=C(C)CCCC(C)CCOC(C)=O,1.59836585,TOXRIC
C=C(C)CCl,2.028506990707702,"Hillary,TOXRIC,USA data.gov"
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1.5228955045,"Hillary,TOXRIC"
C=C(C)CNCC,3.297,"Hillary,TDC,TOXRIC"
C=C(C)CNc1ccc(C(C)C(=O)O)cc1,2.601,"Hillary,TDC,TOXRIC"
C=C(C)Cn1c(N)cc(=O)n(C)c1=O,2.0972020794999997,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)OC,1.709,Hillary
C=C(C)OC(C)=O,1.523,"Hillary,TDC,TOXRIC"
C=C(C)[C@@H]1CC=C(C)C(=O)C1,1.962,Hillary
C=C(C)[C@@H]1CC[C@@H](C)C[C@H]1O,2.216,Hillary
C=C(C)[C@H]1CC=C(C)C(=O)C1,1.7935,Hillary
C=C(C)[C@H]1CC=C(C)CC1,1.491,Hillary
C=C(C)[C@H]1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,3.818,Hillary
C=C(C)c1ccc(C(C)(C)N=C=O)cc1,1.660324212,"Hillary,TOXRIC,USA data.gov"
C=C(C)c1cccc(C(=C)C)c1,1.500357248,TOXRIC
C=C(C)c1cccc(C(C)(C)N=C=O)c1,1.812207597492666,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(C)c1ccccc1,1.382,"Hillary,TDC,TOXRIC"
C=C(CC(=O)N(C)OC)OP(=O)(OC)OC,5.102418268,TOXRIC
C=C(CC(=O)c1ccc(-c2ccccc2Cl)cc1)C(=O)O,2.098,"Hillary,TDC"
C=C(CC(C)(C)c1ccccc1)c1ccccc1,2.89644905171642,USA data.gov
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,2.4818223395,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(CC)CCCC(C)COC(C)=O,1.59836585,TOXRIC
C=C(CCl)CCl,2.9209059025,"Hillary,TOXRIC"
C=C(CO)C(=O)OCC,2.322029124,"Hillary,TOXRIC,USA data.gov"
C=C(Cl)C#N,3.544,"Hillary,TDC,TOXRIC"
C=C(Cl)C(=O)Nc1ccc(OC)cc1,3.411800317,"Hillary,TOXRIC,USA data.gov"
C=C(Cl)C(=O)OC,3.24880213,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(Cl)C(Cl)=C(Cl)Cl,2.658729507,"Hillary,TOXRIC,USA data.gov"
C=C(Cl)C(Cl)CCl,2.6699255390000003,"Hillary,TOXRIC"
C=C(Cl)C(OC(C)=O)OC(C)=O,2.779250897318745,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(Cl)CCl,2.5400297605,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(Cl)COP(C)(=S)Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.273900976,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(Cl)COP(C)(=S)Oc1ccc([N+](=O)[O-])cc1,3.983,"Hillary,TDC,TOXRIC"
C=C(Cl)CSC(=S)N(CC)CC,2.420429513,"Hillary,TOXRIC,USA data.gov"
C=C(Cl)Cl,2.685,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(Cl)c1ccc([N+](=O)[O-])cc1,2.413,"Hillary,TDC,TOXRIC"
C=C(F)C(=O)OCC(F)(F)C(F)F,3.5316789870360354,"Hillary,TOXRIC,USA data.gov"
C=C(F)CCl,2.528,Hillary
C=C(F)CO,2.7671350319999997,"Hillary,TOXRIC"
C=C(Nc1ccc(NC(=O)COC)cc1)[NH+](C)C.[Cl-],1.7845736792104678,USA data.gov
C=C(O)C(=O)CC,1.523386573,TOXRIC
C=C(O)C(=O)CC(C)C,1.408819768,TOXRIC
C=C(O)C(=O)CCC,1.358483083,TOXRIC
C=C(O)C(=O)NC1C=C(C)C=CC(O)CC=C(C)C=CC(OC(C)=O)CC2OC(=O)C1(C)C(=O)C2C,1.700336748,TOXRIC
C=C(O)C(=O)O,0.9447885446154484,USA data.gov
C=C(O)C(C)=O,1.736295621,TOXRIC
C=C(O)C=O,1.791386413,TOXRIC
C=C(O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,4.472,TDC
C=C(O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O,4.472,Hillary
C=C(OCC)C1C(C)(C)CC(=O)CC1(C)C,1.651944455,TOXRIC
C=C(OP(=O)(OC)OC)P(=O)(OC)OC,2.957,"Hillary,TDC,TOXRIC"
C=C(OP(=O)(OC)OC)P(=O)(OCC)OCC,3.284,"Hillary,TDC,TOXRIC"
C=C(OP(=O)(OC)OC)c1ccc(Cl)cc1Cl,2.1018060075,"Hillary,TDC,TOXRIC,USA data.gov"
C=C(OP(=O)(OCC)OCC)P(=O)(OC)OC,3.2218035924999997,"Hillary,TOXRIC"
C=C(OP(=O)(OCC)OCC)c1ccc(Cl)cc1Cl,2.3273629416987016,"Hillary,TOXRIC,USA data.gov"
C=C(c1ccccc1OCC(O)CN(C)C)n1ccnc1,2.613332809,TOXRIC
C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1,2.191428656,TOXRIC
C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1.Cl,2.239606005360379,USA data.gov
C=C/C(C)=C\CCC(C)(C)O,1.958,Hillary
C=C/C=C/C=C,2.582,Hillary
C=C/C=C/C=C/CCCCC,1.298,Hillary
C=C/C=C/CC1=C(C)C(OC(=O)C2C(/C=C(\C)C(=O)OC)C2(C)C)CC1=O,3.27,Hillary
C=C/C=C/OC,1.675,Hillary
C=C/C=C/OC(C)=O,2.198,Hillary
C=C/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,3.101,Hillary
C=C/C=N\Nc1ccccc1,2.32,Hillary
C=C1/C(=C/C=C2/CCC[C@@]3(C)C2CCC3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O,6.071,Hillary
C=C1/C(=C\C=C2/CCCC3(C)C2CCC3C(C)/C=C/C(C)C(C)C)CC(O)CC1O,5.072,Hillary
C=C1/C(=C\C=C2/CCCC3(C)C2CCC3C(C)CCC(O)C(C)C)CC(O)CC1O,5.104,Hillary
C=C1/C(=C\C=C2/CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,3.071,Hillary
C=C1/C(=C\C=C2/CCCC3(C)C2CCC3C(C)CCCC(O)(C(F)(F)F)C(F)(F)F)CC(O)CC1O,7.1,Hillary
C=C1/C(=C\C=C2/CCC[C@@]3(C)C2CCC3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O,5.827,Hillary
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(C)C(C)C)CC(O)CC1O,5.071522225,"TDC,TOXRIC,USA data.gov"
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)C(C)C)CC(O)CC1O,5.1040258,"TDC,TOXRIC,USA data.gov"
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,5.827375527,"TDC,TOXRIC,USA data.gov"
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,5.321141489049193,"TDC,USA data.gov"
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(O)(C(F)(F)F)C(F)(F)F)CC(O)CC1O,7.09968064110925,"TDC,TOXRIC,USA data.gov"
C=C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C=CC(C)=CC(C)C(Cc2ccccc2)OC)C(C)C(=O)NC(C(=O)O)CCC(=O)N1C,5.298935563,TOXRIC
C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12,3.321948278043366,"Hillary,TDC,TOXRIC,USA data.gov"
C=C1C(=O)OC2CC1CCC1(C)OC1CCC(C)=CCCC2(C)O,2.823635274,TOXRIC
C=C1C(C)(C)C2(Cl)C(Cl)(Cl)C(Cl)(Cl)C1(Cl)C2(Cl)Cl,4.012624242,TOXRIC
C=C1C(C)(C)C2(Cl)C(Cl)C1(Cl)C(Cl)(Cl)C2(Cl)Cl,3.275717811,TOXRIC
C=C1C(O)CC23CC1C(C)(C)C2CCC3C,1.644154876,TOXRIC
C=C1C/C(=C/C)C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@]1(C)O)C23,3.636,Hillary
C=C1C2CCC(C2)C1(C)C,1.435328255,TOXRIC
C=C1C2CCC3C2C(C)(C)CCCC13C,1.611419514,TOXRIC
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23,3.6364540278526434,"TDC,TOXRIC,USA data.gov"
C=C1CC(=O)N(c2ccc([N+](=O)[O-])cc2)C1=O,1.967912855,TOXRIC
C=C1CC(=O)N(c2cccc([N+](=O)[O-])c2)C1=O,1.968,"Hillary,TDC"
C=C1CC(=O)O1,2.139,Hillary
C=C1CC(C)C2C3Cc4ccc(O)cc4C2(CCN3CC2CCC2)C1.CS(=O)(=O)O,2.762042032335568,USA data.gov
C=C1CC1CC(N)C(=O)O,3.159,"Hillary,TDC,TOXRIC"
C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,1.740211005,TOXRIC
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,4.598417312664789,"TDC,TOXRIC,USA data.gov"
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(O)C(C)(C)O,4.619767217,TOXRIC
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,3.961907094,"TDC,TOXRIC"
C=C1CCC2CC1C2(C)C,1.4621002007696187,"Hillary,TDC,TOXRIC,USA data.gov"
C=C1CCC2OC2(C)CCC2C1CC2(C)C,1.644154876,TOXRIC
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)C1CCC2[C@H](C)CCCC(C)C,3.962,Hillary
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)C1CC[C@H]2[C@H](C)/C=C/[C@H](C)C(C)C,4.598,Hillary
C=C1C[C@]23C[C@@]1(O)CCC2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)C2[C@@H]3C(=O)O,1.74,Hillary
C=C1NC(=O)C(C)NC(=O)C(C(C)C)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC(C)C2NC(=S)c3csc(n3)C(C(C)(O)C(C)O)NC(=O)C3CSC(=N3)C(=CC)NC(=O)C(C(C)O)NC(=O)c3csc(n3)C3(CCC(c4nc(C(N)=O)cs4)NC3c3csc2n3)NC(=O)C(C)NC1=O,2.582873498,TOXRIC
C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C12,2.377,"Hillary,TDC"
C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,2.377369095,TOXRIC
C=C1c2c(Cl)ccc(O)c2C(O)=C2C(=O)C3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,2.3773690953449944,USA data.gov
C=C1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,2.344808682,TOXRIC
C=CBr,2.330105392285764,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC#CC(C)(C)O,2.264,"Hillary,TDC,TOXRIC"
C=CC#N,2.8328526910000003,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=C)CCC=C(C)C,1.435328255,TOXRIC
C=CC(=C)CCCC(C)(C)O,1.464,"Hillary,TOXRIC,USA data.gov"
C=CC(=C)CCCC(C)(C)OC(C)=O,1.493778813,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=C)Cl,2.293956144211137,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=CC)N=Nc1ccccc1.C=[N+](C)O,2.023639616,TOXRIC
C=CC(=O)N(C)C,2.4967655835,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)N(CC)CC,1.954,"Hillary,TDC,TOXRIC"
C=CC(=O)N1CN(C(=O)C=C)CN(C(=O)C=C)C1,2.853,"Hillary,TDC,TOXRIC"
C=CC(=O)NC,2.2521766129999996,"Hillary,TOXRIC"
C=CC(=O)NC(C)(C)CC(C)=O,1.980244345,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)NC(C)(C)CS(=O)(=O)O,1.5840514374999999,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)NC(C)C,2.479830835528617,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)NC(OC)C(=O)OC,1.918056804,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)NCC(OC)OC,2.123082958668721,USA data.gov
C=CC(=O)NCNC(=O)C=C,2.59696622419241,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)NCO,2.328997146,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)NCOC,2.842,"Hillary,TDC"
C=CC(=O)NCOCC(C)C,2.201,"Hillary,TDC"
C=CC(=O)NCOCCCC,2.1838256152256688,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)Nc1ccc(O)cc1,2.244173334,"Hillary,TOXRIC,USA data.gov"
C=CC(=O)Nc1ccccc1,2.468869941850665,USA data.gov
C=CC(=O)O,3.3328337655,"Hillary,TOXRIC"
C=CC(=O)OC,2.492,"Hillary,TOXRIC,USA data.gov"
C=CC(=O)OC(C)(C)C,2.08784309104928,USA data.gov
C=CC(=O)OC(C)COCC(C)OC(=O)C=C,1.7215436001141968,"TOXRIC,USA data.gov"
C=CC(=O)OC(C)COCC(C)OCC(C)OC(=O)C=C,1.685237393,TOXRIC
C=CC(=O)OC1C=CC2C3C=CC(C3)C12,1.265,"Hillary,TDC"
C=CC(=O)OC1CC2CCC1(C)C2(C)C,1.629,"Hillary,TDC,TOXRIC"
C=CC(=O)OC1CC2CCC1C2,1.475,"Hillary,TDC"
C=CC(=O)OC1CCCCC1,1.246,"Hillary,TDC"
C=CC(=O)OCC,2.097,"Hillary,TOXRIC,USA data.gov"
C=CC(=O)OCC(=O)OCC,2.866638975,"Hillary,TOXRIC,USA data.gov"
C=CC(=O)OCC(C)(C)COC(=O)C=C,1.5485000000000002,"Hillary,TDC"
C=CC(=O)OCC(C)C,1.323601858880047,"Hillary,USA data.gov"
C=CC(=O)OCC(C)O,2.716480805,"Hillary,TOXRIC,USA data.gov"
C=CC(=O)OCC(C)OCC(C)OCC(C)OC(=O)C=C,1.6852373927440314,USA data.gov
C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,1.715,"Hillary,TDC"
C=CC(=O)OCC(CC)CC,1.3812529182695386,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)OCC(CC)CCCC,1.5126838189648355,"Hillary,TDC,USA data.gov"
C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,2.21209453,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)OCC(O)COCCCCOCC(O)COC(=O)C=C,2.738517796951944,USA data.gov
C=CC(=O)OCC1CC2C=CC1C2,2.122,"Hillary,TDC"
C=CC(=O)OCC1CO1,2.931549399,"Hillary,TOXRIC,USA data.gov"
C=CC(=O)OCCC#N,2.8420392635000002,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)OCCC(=O)NC,2.302,"Hillary,TDC"
C=CC(=O)OCCC(C)OC(=O)C=C,1.735,Hillary
C=CC(=O)OCCCC,2.1537736315,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)OCCCCCC,0.8045,"Hillary,TDC"
C=CC(=O)OCCCCCC(C)C,1.566505843,TOXRIC
C=CC(=O)OCCCCCCC,1.577879709,"Hillary,TOXRIC,USA data.gov"
C=CC(=O)OCCCCCCCC(C)C,1.295,"Hillary,TDC,USA data.gov"
C=CC(=O)OCCCCCCCCCC,1.516892489,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)OCCCCCCCCCCCCC,0.7825,"Hillary,TDC"
C=CC(=O)OCCCCCCOC(=O)C=C,1.6558304056139368,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)OCCCCOC(=O)C=C,2.5287524945,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)OCCCOCC,2.2851921955,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)OCCC[Si](OC)(OC)OC,2.347,"Hillary,TDC"
C=CC(=O)OCCCl,2.873824964166752,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)OCCN(C)C,2.4979445801406768,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)OCCN(CC)CC,2.347057246994895,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)OCCN=C=O,2.84857703663268,USA data.gov
C=CC(=O)OCCO,2.326,"Hillary,TDC,TOXRIC"
C=CC(=O)OCCOC,2.507,"Hillary,TDC,USA data.gov"
C=CC(=O)OCCOC(=O)C=C,2.754,"Hillary,TDC,TOXRIC"
C=CC(=O)OCCOC(=O)CC(C)=O,2.138,"Hillary,TDC"
C=CC(=O)OCCOC(=O)c1ccc(C(=O)O)cc1C(=O)O,1.9850505654184474,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)OCCOCC,2.1292455603853933,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)OCCOCCC#N,2.243,Hillary
C=CC(=O)OCCOCCCC,1.4340000000000002,"Hillary,TDC"
C=CC(=O)OCCOCCOC(=O)C=C,2.932913924136063,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)OCCOCCOCCOC(=O)C=C,2.7130519790000003,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,2.570380642910621,"Hillary,TOXRIC,USA data.gov"
C=CC(=O)OCCOc1ccccc1,1.5705,"Hillary,TDC"
C=CC(=O)OCCSC,2.058,"Hillary,TDC"
C=CC(=O)OCCSCC,1.807,"Hillary,TDC,TOXRIC"
C=CC(=O)OCC[N+](C)(C)C.[Cl-],2.5881013179090258,USA data.gov
C=CC(=O)OCCc1ccc(CC)cn1,1.634,Hillary
C=CC(=O)OOCCOC,2.242,"Hillary,TDC"
C=CC(=O)Oc1c(Br)cc(Cl)c2cccnc12,1.494919503,TOXRIC
C=CC(C#N)OC(C)=O,3.5828032795415514,USA data.gov
C=CC(C)(CCC=C(C)C)OC,1.527062499,TOXRIC
C=CC(C)(CCC=C(C)C)OC(=O)/C=C/c1ccccc1,1.456,Hillary
C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,0.791007834,TOXRIC
C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1,1.4558343635,"TDC,TOXRIC"
C=CC(C)(CCC=C(C)C)OC(=O)CC,1.623904374,TOXRIC
C=CC(C)(CCC=C(C)C)OC(=O)Cc1ccccc1,1.736217967,TOXRIC
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1,1.713256952,TOXRIC
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,1.8081857275000002,"Hillary,TOXRIC"
C=CC(C)(CCC=C(C)C)OC(C)=O,1.149,"Hillary,TDC,TOXRIC"
C=CC(C)(CCC=C(C)C)OC(C)OCC,1.655829681,TOXRIC
C=CC(C)(CCC=C(C)C)OC=O,1.56172851,TOXRIC
C=CC(C)(CCC=C(C)CC)OC(C)=O,1.623904374,TOXRIC
C=CC(C)(CCC=C(C)CCC=C(C)C)OC(C)=O,1.723306229,TOXRIC
C=CC(C)(O)CC,2.155800306,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,1.790293611,TOXRIC
C=CC(C)(O)CCC=C(C)C,1.742814708,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(C)(O)CCC=C(C)CC(C)C,1.59402551,TOXRIC
C=CC(C)(O)CCC=C(C)CCC=C(C)C,1.648110098,TOXRIC
C=CC(C)(O)CCC=C(C)CCC=C(C)CCC=C(C)C,1.764162677,TOXRIC
C=CC(C)(O)CCCCC,1.897755345,"Hillary,TOXRIC,USA data.gov"
C=CC(C)=CCCC(C)(C)O,1.957784698,"TDC,TOXRIC,USA data.gov"
C=CC(C)=O,3.482,"Hillary,TDC,TOXRIC"
C=CC(C)C#N,2.247304548862361,USA data.gov
C=CC(C)C(C)C=O,1.367,Hillary
C=CC(C)CCC=C(C)C,1.441707701,TOXRIC
C=CC(C)CCCC(C)(C)O,1.6377851661236122,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(C)NC(=S)NNC(=S)NC,2.3390775925,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(CCC(=O)O)OC(C)=O,2.501182873946496,"TOXRIC,USA data.gov"
C=CC(CCCCC)OC(C)=O,2.3018366485,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(COC)c1ccccc1OC(=O)NC,3.3717952745253044,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(Cl)=C(Cl)Cl,2.3647851535,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(N)=O,2.758,"Hillary,TOXRIC,USA data.gov"
C=CC(N)CCC(=O)O,1.6340017095,"Hillary,TDC,TOXRIC,USA data.gov"
C=CC(O)C#N,3.1066354023259923,"Hillary,TOXRIC,USA data.gov"
C=CC(O)C(O)C=C,1.8435000000000001,"Hillary,TDC"
C=CC(O)CC#N,2.6862652626680155,"Hillary,TOXRIC,USA data.gov"
