SMILES,rat_oral_LD50
CCNc1nc(=O)nc(NC(C)(C)C(=O)O)[nH]1,2.485392119
CC(=O)Oc1ccc(Oc2c(I)cc(C(=O)O)cc2I)cc1I,2.150118107
C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1,2.843486229
CC(=O)OCC(C(OC(C)=O)c1ccccc1)[N+](=O)[O-],1.938971449
OC1(c2ccccc2)c2ccccc2C2=NCCN21,2.92134133
CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,2.898610498
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)SC,3.196340638
CCOC(=O)c1cnn(-c2ccccc2)c1N,2.665121127
CC1=CC(=O)OC1=O,1.634570273
CN(C)P(=S)(Cl)n1ccnc1,5.446417031
CCCCC(CC)CNC1CCCCC1,2.473832253
CCCC[Sn]CCCC,2.464159677
CCC(C)(C)NC(=O)c1cnc2cccc(C)n2c1=O,3.038756826
CCCCOC(=O)CC(C)C,1.500349014
CCOP(=O)(OCC)Oc1cc(C)n(CC)c(=O)c1,5.251785378
Cc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccccc1,2.908636067
CCSC(=O)COc1ccc(Cl)cc1C,2.491083188
c1ccc(C2CCCCC2)c(OCCC2=NCCN2)c1,4.471406521
C=C(C)C1CCC(C)C(=O)C1,1.483550213
Cc1cccc(NC(=O)c2ccccc2C(=O)O)c1,1.688503193
O=C1C=CC(=O)C=C1,2.919866271
CC(O)COCC(C)O,0.95594515
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,1.764360601
NC(Cc1ccc(O)c(C(=O)O)c1)C(=O)O,1.653598382
CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1,1.725154969
CN(C)P(=O)(N(C)C)n1nc(-c2ccccc2)nc1N,4.167758791
C[Hg]Cl,3.923919653
COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,2.823726333
CC=CC(=O)OC(C=CC)OC(=O)C=CC,1.937444307
C[N+]1(C)C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2,2.639125257
Clc1cn[nH]c1,2.289014927
COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,4.878400561
COC(=O)c1ccccc1N=NN(C)C,4.202515562
O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,2.480765088
CNC(=O)ON=C(SC)c1ccc(Cl)cc1,2.586771986
O=[N+]([O-])c1ccc(-c2ccccc2)cc1,1.951004092
CCCCOC(=O)Cc1ccc(N(CCCl)CCCl)cc1,4.220462443
CC(=O)OC=CCOC(C)=O,3.022986175
CCCCCCCCCc1ccccc1Oc1ccccc1CCCCCCCCC,1.626029166
CNC(=O)ON=C1CSCCSC1,2.74099196
C=CC(=O)OC,2.492472939
CC(C)(C)c1cc(CCC(=O)NCCN)cc(C(C)(C)C)c1O,2.312672268
CC(C)N1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1,2.262388891
C=CC(C)(CCC=C(C)C)OC,1.527062499
CCN(CC)S(=O)(=O)c1ccc(OP(=S)(OC)OC)cc1Cl,3.889690432
CC=CC=CC=O,2.50573317
CCCCNC(=O)c1ccccc1,1.537615774
COP(=O)(OC)OC(Cl)C(Cl)(Br)Br,3.890482612
C=C(C)C1CC=C(C)C(O)C1,1.705398962
CCCN=C(C(OCC)c1ccccc1)N1CCCCCC1,3.138248139
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,1.891170525
CCCCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCCCC,2.856868439
CCCCC(CC)COCC1CO1,1.378106596
COc1ccccc1NN=C1C(=O)C=Cc2ccccc21,1.745560367
O=C(OCCOCCO)c1cc(O)ccc1Nc1ccc(O)c(C(F)(F)F)c1,2.6035092
N=c1ccn2c(n1)OC1C(O)C(CO)OC12,1.50747806
c1cc2ccc3cccc4ccc(c1)c2c34,1.87453765
COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,3.268286652
CC(C)(C)c1cc(CN2CCN(Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)CC2)cc(C(C)(C)C)c1O,1.718350531
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,3.325615941
CNC(=O)N(C)c1nnc(C(F)(F)F)s1,2.936546287
CCCCCCCO,2.366251073
CCC(C(=O)C(C)C(O)C(C)CCc1ccc(C)c(O)c1C(=O)O)C1OC(CC)(C2CCC(O)(CC)C(C)O2)CC1C,3.685079186
CC(C)CCCCCOC(=O)COc1ccc(Cl)cc1Cl,2.530665186
CCC(C)(C)c1ccc(Cl)c(OC(=O)NC)c1,3.532745888
CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CC(=O)CCCCC(=O)OC,3.969914438
O=C(C=Cc1ccccn1)OCCN1CCN(c2ccc(Cl)cc2)CC1,2.890960911
O=C1COc2cc(C(=O)c3ccc(Cl)cc3)ccc2N1,2.157912885
O=c1cc(-c2ccccc2)c2ccc(OCCCN3CCC(c4ccccc4)CC3)cc2[nH]1,2.642039911
CCCCc1c(C)[nH]c(NCC)nc1=O,1.718694712
N#CCCOCCC#N,1.642135801
CN(C)CCCN1c2ccccc2CCc2ccccc21,3.006681317
NC(=S)C1CC=CCC1,3.45098463
CC=C1CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,4.014321604
O=[N+]([O-])c1ccc(Nc2ccc(O)cc2)c([N+](=O)[O-])c1,1.246277087
CCNc1nc(NC(C)(C)C)nc(OC)n1,2.716265585
Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,3.028654168
FC(F)(F)C(Cl)Br,1.540957009
CON=CC1=CCCN(C(=O)Oc2ccc(C(C)C)cc2)C1,2.480544445
CC(C)CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC(C)C,1.228721187
Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,1.430307305
CCCCC(CC)COP(=O)(OCCCO)OCC(CC)CCCC,1.527283066
O=CO,1.621601112
O=C(O)CNC(c1ccccc1)c1ccc(F)cc1,2.413769018
CC1(NC(N)=O)CCCCC1,2.176728314
CNC(=O)ON=C(C)SCC(=O)N1CCCC1,4.022919328
CC(C)(O)c1ccccc1,2.020214623
O=NN(c1cccc(C(F)(F)F)c1)c1ccccc1C(=O)O,2.537442683
CCCO,1.50700396
CC(C)CS,1.099765206
OCC(Cl)C(Cl)CO,1.749643465
O=C(O)CCCCCCCC(=O)O,1.575702687
C=CCOCC(CC)(CO)COCC=C,1.518118947
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])c(Cl)c1,3.813861088
CCCC[Ge](Cl)(Cl)Cl,3.691827157
C1=CC(C2OCC3(CC=CCC3)CO2)CCC1,1.654677214
Cc1c(Cl)ccc(OC(C)C(=O)Nc2ccccc2)c1Cl,1.811852383
CN=NNc1ccc([N+](=O)[O-])cc1,2.58561503
CC1(C)COC(Cn2cncn2)(c2cc3ccccc3o2)OC1,2.496039401
CCOP(OCC)OCC,1.955700819
CCCCCCCCCCCCCO[PH](=O)OCCCCCCCCCCCCC,1.473921777
Cc1cccc2ncc(C(=O)Nc3ccccc3)c(=O)n12,3.048129372
CC(C)(C)c1ccc(OP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)c2ccc(-c3ccc(P(Oc4ccc(C(C)(C)C)cc4C(C)(C)C)Oc4ccc(C(C)(C)C)cc4C(C)(C)C)cc3)cc2)c(C(C)(C)C)c1,2.015119905
CCOP(=S)(OCC)Oc1cc([N+](=O)[O-])c(Cl)cc1Cl,3.556489448
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1C1=COCCO1,2.22707904
CCCCCCCC[Sn]1(CCCCCCCC)OC(=O)C=CC(=O)OCC(C)OC(=O)C=CC(=O)O1,2.110150241
CCCCC(=O)OC1CCC(N2CCCCC2)CC1,2.248205569
COP(=O)(OC)SCN1C(=O)c2ccccc2C1=O,3.779971467
COC(=O)CC(=O)OC,1.394143447
CCOC(=O)C1=CN(C(C)=O)C2CCCC(C)N2C1=O,2.050589732
COP(=S)(OC)SCCNC(C)=O,3.043701578
COCCCOCC(C)OCCCOC(=O)c1ccccc1,1.753127162
N#CCC(=O)c1ccc(N)cc1,1.84991289
CC(NNC(=O)c1ccccc1)c1ccccc1,2.551460842
CCOP(=S)(OCC)Oc1ccccc1[N+](=O)[O-],4.066348292
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,2.287818455
O=[N+]([O-])c1ccccc1Cl,2.769300152
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br,2.130081608
O=C1CCc2c(cccc2OCCCN2CCC(O)(c3ccccc3)CC2)N1,2.580340964
CCP(=S)(OC)Sc1ccccc1,3.411825395
Cc1cc(C)c(C)c(C)c1,1.415426574
O=C(NP(=O)(N1CC1)N1CC1)c1cc(I)ccc1I,3.002613522
C=CCSC(C)C1(CC=C)C(=O)NC(=O)NC1=O,2.88960608
CCCSP(=O)(CC)OC,4.86266795
Cc1ccc(SP(=S)(CCl)OC(C)C)cc1,3.15991057
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,2.489621618
CCN(CC)CCO,1.954954614
S=C1SSC2=NCCN12,2.666446545
O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1.938311368
CC(=O)CC(=O)Nc1ccccc1Cl,1.26115618
O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,3.901950832
CC(C)(Oc1ccc(Cl)cc1)C(=O)OC(COC(=O)c1cccnc1)COC(=O)c1cccnc1,2.095970052
COP(=O)(OC)SC(CC(=O)OC(C)C)C(=O)OC(C)C,3.455289086
Cc1ccc(Nc2ccc(Nc3ccc(C)cc3S(=O)(=O)O)c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)O)c1,1.762396443
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,2.516850871
COc1c2ccoc2cc2oc(=O)ccc12,0.857718364
CN(c1ccc(F)cc1F)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,3.178660459
CCC1(CO)COCOC1,1.863875787
C=CC1OCC(C)O1,2.108063081
O=NNC1=NCCN1Cc1ccc(Cl)nc1,1.981666419
CCOC(=O)c1cnn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,1.918449742
CC(C)(C)c1cc(O)ccc1O,2.375585238
COc1c(Cl)c(Cl)c([N+](=O)[O-])c(Cl)c1Cl,3.048795752
O=c1ccc(=O)[nH][nH]1,1.378614784
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O,1.860529457
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1,3.088498256
C/C=C/C(=O)C1=C(C)CCCC1(C)C,1.81860095
CCCCCC(C)NC,2.606270493
CCOP(=O)(Oc1ccc([N+](=O)[O-])cc1)SCC,4.21143527
O=[N+]([O-])c1ccc2c(c1)COP(=S)(N1CCCC1)O2,3.079580613
Fc1cc(Cl)c2nc(C(F)(F)F)[nH]c2c1,5.080075983
CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],2.50573332
COc1ccc(N)cc1,1.969878117
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,1.79023413
C=CCBr,3.003521565
COP(C)(=S)OC,2.669453254
Cc1cn(-c2c(Cl)cccc2Cl)c(N)n1,2.986070925
CCOP(=O)(OC=C(Cl)Cl)OCC(Cl)CCl,3.701524812
CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1,3.635522321
CCCCc1ccc(C)cc1O,2.174107405
CCCCCCCCCCCC(=O)OCC(C)O,0.873219772
CNC(=O)ON=C1SCCOC1(C)C,5.560858715
COc1ccc(Cl)cc1NC(=NC1CCCCC1)c1ccccc1,2.73924947
CNC(=O)N(C)N=O,2.621428533
CC(C)NP1(=S)OCc2cc([N+](=O)[O-])ccc2O1,3.061851907
CC(C)CCOCCc1ccccc1,1.585013797
CNC(=O)ON=C1COC(C)S1,3.894576647
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,1.999751512
CCCCC(CC)COC(CBr)c1ccc(C2CCCC2)cc1,3.183438403
N#Cc1ccc(C#N)cc1,1.30148441
CCOCCC(=O)OCC,1.465935779
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN6CCCCC6C5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2.23704985
CC=CC(C)OC,1.917913282
S=c1scc(-c2ccccc2)n1N=Cc1ccccc1,1.471907503
Oc1ccc(Cl)cc1C=NOCc1cccc(Cl)c1,2.471516136
CC1Cc2cc(C(=O)CCc3ccccc3)ccc2O1,2.092997935
COC1C(O)C(N)C(OC2OC(C(C)N)CCC2N)C(O)C1N(C)C(=O)CN,1.607986574
COP(=S)(OC)SC(C)n1cc(O)c(O)c1,4.70407541
Cn1c(=O)n(CC2CNCCO2)c2ccccc21,2.393220604
CC(=O)Nc1ccncc1,2.484695546
CCCCSN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,3.71241257
COc1cc(NC(=O)C(=NNc2cc(OC)c(S(=O)(=O)Nc3ccccc3)cc2OC)C(C)=O)c(OC)cc1Cl,1.409890507
CCCCCCCCCCCCCC(=O)NP(=O)(OC)SC,3.54591668
Cc1cccc(C)c1N(COCC(C)C)C(=O)CCl,2.203812503
Clc1ccc(C2NCCNCc3ccccc32)cc1,3.431489559
CCCCC(CC)OCCO,1.846882162
C=C[Si](C)(C)O[Si](C)(C)C=C,1.270452898
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,1.935792671
CCOP(=O)(OCC)Oc1ccc(N)cc1,2.389547033
C=CCOc1nc(OCC=C)nc(OCC=C)n1,2.625818002
CCN(C)CCC(CC=C(C)C)(C(N)=O)c1cccc2ccccc12,3.678293909
Cc1nccnc1N1CCCCC1,2.385265834
O=C(O)c1cc(N=Nc2ccc(-c3ccc(N=Nc4ccc(N=Nc5ccc(O)cc5)c5cc(S(=O)(=O)O)ccc45)cc3)cc2)ccc1O,2.128837866
COCCOCCOC(C)=O,1.132279505
CC=Cc1ccc(O)c(OC)c1,2.022259134
CC(C)OC(=O)c1cc(Cl)ccc1OC(N)=O,2.013128905
CCCCCCC(CC=CCCCCCCCC(=O)OCCOC)OC(C)=O,1.422406609
CCOP(=O)(OCC)SCC[N+](C)(C)C,6.168246801
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,1.114570955
CCCC[P+](CCCC)(CCCC)CCCC,2.621461206
COP(=S)(Cl)Cl,2.884995472
CCN1CCC(=C(c2ccccc2)c2ccccc2)C1,2.983929088
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,3.591083973
CC(C)OP(=O)(OC(C)C)OP(=S)(CCl)OC(C)C,4.292203135
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)C(C)C)CC(O)CC1O,5.1040258
CCOC(C1=NCC(C)(C)CN1)c1cccc(Cl)c1,3.470671952
CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,2.473855748
CC(=O)OCC1=CCC2CC1C2(C)C,1.873441334
CCCCCn1ncc(OP(=S)(OCC)OC(C)C)c(OC)c1=O,4.623744196
O=C(O)C1CCc2cc(C3CCCCC3)ccc21,2.978179039
FC(F)(F)c1ccc2nc(C(F)(F)F)[nH]c2c1,4.45004716
CCC1(C)Oc2cccc(OC(=O)NC)c2O1,3.977275365
CC[N+](C)(CC)CCO,1.820290149
CC(=O)OC(c1ccccc1)C1CCCCN1,2.765875224
CCC1(CO)CCCN2CCc3c([nH]c4ccccc34)C21,2.374752927
CCC(CCN(CC=C(C)C)CC=C(C)C)(C(N)=O)c1cccc2ccccc12,3.142149479
Cc1cccc(OC(=O)c2cc(Cl)ccc2OC(N)=O)c1,2.087379581
CCOP(=S)(OCC)SCCS(=O)(=O)CC,4.611243089
CCc1c(OC)ccc(O)c1C(c1c(O)ccc(OC)c1CC)c1c[n+]([O-])c2ccccc2[n+]1[O-],1.979119331
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,2.579659005
CCC(=O)OC1CC2CC1C1CC=CC21,1.615497645
CCOC(=O)c1ccc(N)cc1,1.734829802
CCOC1c2ccccc2C(=O)N(C)c2ccccc21,1.824984458
CCC(=O)OC(C)(C)Cc1ccccc1,1.615497645
CC(C)O[PH](=O)OC(C)C,1.990069721
C(Oc1nc(OCC2CO2)nc(OCC2CO2)n1)C1CO1,2.247837419
CCOP(=O)(OCC)SC1CCOC1=O,3.007310704
COc1ccc2c(-c3ccc(OCC(O)CNC(C)C)cc3)c(-c3ccccc3)c(=O)oc2c1,2.66232521
CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,1.704443492
O=c1[nH]cc(C=CBr)c(=O)[nH]1,2.035473766
COc1ccc2cc(CCC(C)=O)ccc2c1,1.769657065
CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,2.956237458
CCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,2.15892209
Cc1ccc(C(=O)c2ccc(CC(=O)N3CCN(C)CC3)n2C)cc1,2.530761739
CCOP(=O)(OCC)SCn1nc(C)oc1=O,5.45064626
Cc1cc(C)c(N)cc1C,1.930979546
NCCOS(N)(=O)=O,1.273897655
COP(=O)(OC)OC(C)=CC(=O)Oc1ccc(C)cc1,3.231966009
CC(=O)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(C)(C)C,3.658245338
CN(C)C(=O)Nc1ccc(Cl)cc1,2.275666757
CC1(C)CC1CC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.621200957
O=C(O)c1ccccc1Nc1cccc(Cl)c1CO,2.063375585
Nc1ccc(C(=O)c2ccc(Cl)cc2)cc1O,2.092862697
CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,2.068733025
CCC(O)CO,0.750710838
CC1(COCCOCC2(C)CO2)CO1,1.433149703
N#CCCC1CN2CCc3cc4c(cc3C2CC1=O)OCO4,2.326111742
CCSC(=O)N(CC(C)C)CC(C)C,1.735155597
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,2.236085026
CCCCCCN,2.179075669
CCN(CC)C(C)C(=O)c1ccc(NS(C)(=O)=O)cc1,2.104297372
CCN(CC)CCOC(=O)c1ccc(-n2c(C)nc3ccccc3c2=O)cc1,1.880195998
ClC(Cl)C(Cl)(Cl)Cl,2.342197321
CCOP(=S)(OCC)SCn1nc(C)ccc1=O,3.835852565
CCOC(=O)c1cnn(-c2cccc(C)c2)c1S(C)(=O)=O,2.790086624
CC1(C)OCC(CCl)O1,3.11714155
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,1.686072761
c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,3.914828811
S=C(NNc1ccccc1)NNc1ccccc1,2.236117207
CC1COC(C(Cl)CCl)O1,2.4748974
COc1ccc([N+](=O)[O-])cc1,1.823352299
C=CCc1cc(OC)c2c(c1)OCO2,1.654375417
c1ccc(Cn2cncn2)cc1,2.344588743
CCCCCCC=NO,2.092156307
Nc1ncnc2c1ncn2C1(CO)OC(CO)C(O)C1O,1.473152544
O=C1CSc2ncccc2N1,2.199454786
S=c1[nH]c2cc(Cl)ccc2o1,2.268659862
CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.217072266
CN1CC(c2ccnn2C)CC2c3cccc4[nH]cc(c34)CC21,2.884247196
NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,1.891967637
CCc1ccc(C)[n+](C(C)CCC(C)(C)CC(C)(C)C)c1,2.730774801
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,1.560378947
CCOP(=O)(O)CCCl,2.139999917
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,2.802200929
O=[N+]([O-])c1ccc(O)c(Cl)c1,2.28519462
Cc1cccc(C#N)c1,1.591624745
CN(CCNCc1cc(C(C)(C)C)cc(Br)c1O)CCNC(=O)c1nc(Cl)c(N)nc1N,2.723359608
NC(=S)N/N=N\c1ccc(Cl)c(Cl)c1,5.396419055
CCO[Si](OCC)(OCC)OCC,1.521484273
CNC(=O)Oc1cccc2sccc12,3.471404881
CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C,1.773111814
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,2.032642932
CN(C)C(CSC#N)CSC#N,3.390073069
CN(N=O)C(C)(C)c1ccccc1,1.928773696
Cn1c2cc(C(F)(F)F)ccc2c2oc(C(=O)NCCCN3CCCCC3)cc21,2.6100594
CC1(C)Cc2cccc(OC(=O)NCSc3ccc(C(C)(C)C)cc3)c2O1,3.489147039
CCOC(=O)C(SP(=O)(OC)OC)c1ccccc1,3.683967112
Cc1cccc(C)c1NC1=NCCCS1,3.229151964
CCCCCCOCCCCCC,0.780345281
CN(C)N=Nc1ccccc1C(N)=O,3.535615065
O=C1Nc2ccccc2OC1(c1ccc(O)cc1)c1ccc(O)cc1,1.6777933
CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,2.307979377
O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl,2.734708642
CC(=Cc1ccccc1)CC(=O)N1CCOCC1,2.389736497
CCCc1c(C)nc2cccc(C)n2c1=O,2.335024393
CCCCOC(C[n+]1ccccc1)c1ccccc1,3.010925501
CN(C)CC(=O)NN=Cc1c(Cl)nc2sccn12,2.279910178
Cc1ccc(C(=O)c2ccc(CC(=O)NCCn3cnc4c3c(=O)n(C)c(=O)n4C)n2C)cc1,2.585939881
CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,2.659505111
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,2.930322416
CC(=O)C(C)=Cc1ccccc1,1.591922028
CCN(CC)C(=O)c1ccc(O)c(OC)c1,3.161313542
C=CCOC(C)CO,2.357486427
FC(Cl)C(F)(Cl)Cl,1.336780346
C1C2OC2C2C1C1CC2C2OC12,2.893164438
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)c1ccncc1,2.145154163
Cc1ncc(CO)c(/C=N/NC(=O)c2ccncc2)c1O,1.757837691
CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,2.446548071
CCOC(=O)C1=C(C)NC(CCl)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1,2.611551255
COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,2.634234263
COP(=S)(OC)SCSc1ccc(Cl)c(Cl)c1,3.20073363
CCCCCCC(C(C)=O)C(=O)OCC,1.632062299
C=CC1(C)CCC(C(C)(C)O)O1,2.170394382
CCOC(C1=NCCCCN1)c1ccccc1,2.792068417
C1CCC(N2CCOCC2)CC1,2.97815486
ClCC1CO1,3.012016584
CCCCCCC(C)OC(=O)CS[Sn](CCCC)(SCC(=O)OC(C)CCCCCC)SCC(=O)OC(C)CCCCCC,2.868783181
CCn1c2c(c3ccccc31)CCSC2(C)CCN(C)C,2.635608675
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,1.787263474
O=C1C=Cc2cc(S(=O)(=O)O)ccc2C1=NNc1ccc(S(=O)(=O)O)cc1,1.611099557
CC1CC(O)CC(C)(C)C1,1.706980549
CC1CC(OC(=O)COc2ccccc2Cl)CC(C)(C)C1,1.793540349
CCCCCCCCOC(CBr)c1ccc(C(C)(C)C)cc1,3.169541598
NNC(N)=S,3.997808785
O=[N+]([O-])c1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,4.358339117
O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1,3.701094579
CCCCCCC=CC=O,1.447858541
C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,2.377369095
COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,3.269066162
CC(Oc1ccc(Oc2ccc(Cl)cc2)cc1)C(=O)O,2.387268183
Cc1ccc(C)c([N+](=O)[O-])c1,1.792061422
O=C(O)C1CSC(c2ccccc2O)N1C(=O)CCS,1.577544462
CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,2.697866646
CCC(CC)COC(=O)CCCCC(=O)OCC(CC)CC,1.747837381
Cc1ccccn1,2.071457848
C=COCCOC(=O)C(=C)C,1.419841754
CCCOP(=S)(OCC(C)C)Oc1cnn(C)c(=O)c1OC,3.553309514
Cn1nnnc1SCCCC(=O)NC1CCCCC1,2.753431374
N#CCNCC#N,2.126945001
CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)O)C(=O)NC(C(=O)NC(CCNCS(=O)(=O)O)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(CCNCS(=O)(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCNCS(=O)(=O)O)NC1=O)C(C)O,2.478430662
CC(c1ccccc1)N(C)N=O,2.437243061
Oc1c(Br)cc(Br)cc1Br,2.218536818
CC(=O)Oc1ccccc1C(=O)O,2.954625967
OCC1CCCO1,1.805046106
Cn1c(=O)c2c(ncn2CCCCN2CCN(c3ccc(F)cc3)CC2)n(C)c1=O,3.069734113
CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1,2.686748254
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,2.438439468
CCC(C)O,1.528914357
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,3.112628937
CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,3.022336357
CCOCCOCCCO,1.322049363
N#CCCCCC#N,2.843670731
CCOP(=S)(OCC)SCc1ccc([N+](=O)[O-])cc1,3.506991819
CC=C1CC(C)C(C)(O)C(=O)OCC2CCN3CCC(OC1=O)C23,2.036803979
COP(C)(=S)SCn1c(=O)oc2cc(Cl)cnc21,2.022999781
O=[N+]([O-])c1ccc(O)cc1,2.738107677
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1,1.713256952
CCOP(=O)(OCC)OC(=C(Cl)Br)c1ccc(Cl)cc1Cl,4.356381585
CCCCOC(=O)CC,1.415597615
N#CCCCCCCC#N,2.958079471
CCCc1c(Cc2ccc(-c3sccc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12,3.144559679
CCOC(=O)c1ccc(NC(=O)CC)cc1NC(=O)c1ccc(C(=O)O)cc1,1.709708558
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+](O)C1,2.816602896
COP(=O)(OC)Oc1ccc(SC)cc1,4.549773723
